,avg_n_pos_per_prev_tenure,avg_pos_len,avg_prev_tenure_len,c_name,n_pos,n_prev_tenures,tenure_len,age,beauty,blur,emo_anger,emo_disgust,emo_fear,emo_happiness,emo_neutral,emo_sadness,emo_surprise,ethnicity,face_quality,gender,glass,head_pitch,head_roll,head_yaw,mouth_close,mouth_mask,mouth_open,mouth_other,skin_acne,skin_dark_circle,skin_health,skin_stain,smile,nationality,n_followers
2526,1,518,671,HCL Technologies,1,1,518,29,54.726,0.423,0.002,0.002,0.002,75.592,24.395,0.002,0.002,Black,91.081,Male,None,2.087958,2.7048748,4.9579325,99.976,0,0.024,0,1.498,3.357,1.83,2.342,72.937,south_asian,801
20719,2,182,184,Scientific Management Associates,1,1,182,49,63.328,0.361,0.005,0.003,0.001,99.987,0.001,0.001,0.002,White,49.491,Male,None,7.9750457,-7.7110357,15.31219,0,0,100,0,5.113,4.433,0.698,25.815,92.65,european,800
1743,1,516,1918,Aventail,1,1,516,43,42.011,0.294,0.067,0.067,0.881,64.521,34.136,0.067,0.262,Black,92.433,Male,None,4.747795,-1.9072553,2.6845205,100,0,0,0,1.593,1.154,1.297,6.094,43.7,celtic_english,799
10974,1,797.4,819,Optus,5,1,3987,51,61.48,0.358,0,0,0.005,99.986,0,0.005,0.003,White,84.802,Female,None,3.8600056,5.4370213,8.437719,0.012,0,99.988,0,57.033,53.036,4.235,12.441,95.407,celtic_english,798
3181,1,1430,1186,"Loxbit Public Co., Ltd",1,1,1430,39,56.837,0.803,0.012,0.012,0.03,69.544,30.297,0.066,0.038,Asian,91.16,Male,Normal,3.2550957,-7.397426,4.4515324,100,0,0,0,4.845,2.809,10.671,2.492,72.804,east_asian,797
4379,1,1277,153,Acclaim Studios Austin,1,1,1277,41,69.834,0.106,0,0.004,0,99.995,0.001,0,0,White,86.563,Male,Normal,7.6439567,-5.992928,6.543239,5.91,0,94.088,0.003,77.912,1.635,8.08,57.984,90.217,european,796
16584,2,335,2860,Electronic Arts (EA),1,1,335,56,31.09,1.074,0.001,0,0,99.999,0,0,0,White,55.769,Male,None,-1.6401213,1.702662,-15.159863,0.43,0,6.116,93.454,1.559,2.878,2.775,35.557,97.947,celtic_english,795
7476,1,90,335,Henkel,1,1,90,43,70.497,0.15,0.015,0.085,0.994,0.743,97.508,0.508,0.147,White,75.311,Female,None,-2.002322,-11.253271,11.790062,100,0,0,0,4.565,4.254,46.843,16.492,50.217,european,794
162,1,1706,1704,IBM,1,1,1706,40,61.53,0.263,0,0,0,99.979,0.021,0,0,White,80.735,Male,None,9.800059,-5.355076,8.36347,100,0,0,0,11.483,32.943,21.078,8.078,68.663,celtic_english,793
1629,1,2769,365,Microsoft,1,1,2769,44,65.921,1.106,0,0,0.001,99.995,0,0.003,0,White,91.644,Female,None,8.708256,6.9497113,1.3012013,0,0,100,0,1.076,1.894,68.273,33.15,96.058,celtic_english,792
966,3,516,4293,Owtware (Shanghai) Technology Limited,1,1,516,19,85.662,0.839,0,0.001,0,99.999,0,0,0,White,75,Male,None,14.4594555,6.2441564,-8.009107,0,0,100,0,4.002,4.482,73.399,5.731,98.589,celtic_english,791
2168,2,1037,1310,Microsoft,1,1,1037,51,69.63,0.025,0,0.021,0,99.979,0,0,0,White,89.833,Male,None,6.677474,-2.9472663,4.6933436,0,0,100,0,88.596,2.148,0.584,91.439,97.375,celtic_english,790
2493,1,335,1581,AIESEC,2,1,670,19,52.028,0.462,0,0,0,99.984,0,0,0.016,Asian,75.454,Female,None,9.942823,-9.113604,-9.973599,0.005,0,99.995,0,3.694,3.333,30.745,3.745,89.144,east_asian,789
736,1,31,0,FIlière Ingénieur Entreprendre de l'INSA,1,1,31,26,73.6,0.274,0.012,0.016,0.012,0.458,98.487,0.013,1.001,White,23.362,Male,Normal,9.408529,0.09027674,18.739805,100,0,0,0,0.823,3.94,76.55,4.527,8.237,hispanic,788
20729,1,335,1430,AKIT,1,1,335,59,44.512,1.222,0.525,2.355,0.468,72.181,22.643,1.803,0.026,White,82.913,Male,None,10.000869,-7.6896777,7.166337,29.994,0,0.01,69.996,31.575,10.065,2.342,45.506,64.425,european,787
15437,1,1339,1795,Verizon,1,1,1339,49,49.188,0.911,0,0.001,0,99.997,0,0,0.001,White,76.415,Female,None,6.4429665,-5.635356,10.597125,0,0,100,0,5.249,3.11,38.728,7.812,98.747,celtic_english,786
4032,1,426,973,HP,1,1,426,39,82.835,0.358,0,0,0,0.004,99.994,0,0,White,84.967,Male,None,-1.8864094,-3.0105455,8.748757,100,0,0,0,61.151,1.975,7.294,10.026,7.634,greek,785
7713,1,183,1126,"Finetex Co., Ltd.",1,1,183,36,62.217,0.265,0.011,0.222,0.011,3.534,95.25,0.875,0.097,Asian,91.92,Male,Normal,3.920109,22.779686,3.6262941,100,0,0,0,3.184,6.515,15.256,17.595,7.929,hispanic,784
3687,1,250.75,334,Lafayette College,4,1,1003,20,53.409,5.513,0.049,10.653,0.053,88.151,0.382,0.049,0.663,White,3.746,Male,None,-6.232157,3.5385928,-23.298096,0.013,0,99.987,0,4.85,7.445,4.457,15.163,41.988,east_asian,783
6963,4,61,2892,Dell,1,1,61,39,53.182,0.267,1.422,6.331,0.143,91.614,0.046,0.397,0.046,Black,0.006,Male,None,-4.855799,-7.846475,28.724562,0,0,100,0,5.311,2.413,5.893,2.221,70.029,celtic_english,782
7023,1,411.5,1065,Citect,2,1,823,44,74.564,1.826,0,0,0,99.996,0,0,0.003,White,62.211,Female,None,7.3922267,-3.37036,13.264489,0,0,100,0,16.362,1.929,6.663,11.859,91.436,celtic_english,781
1981,1,759,792,Microsoft,1,1,759,30,76.709,1.137,0.001,0.001,0.001,76.293,23.689,0.015,0.001,White,21.071,Male,None,1.553769,-4.7196817,19.715313,99.89,0,0.11,0,59.044,95.916,0.552,65.186,65.492,south_asian,780
1229,2,366,1735,Personal Residence,1,1,366,50,66.461,2.29,0,0.021,0,99.977,0,0,0.002,White,92.235,Female,None,3.0182679,4.8876705,-2.8309536,0.001,0,99.999,0,1.787,1.422,85.908,3.677,96.27,celtic_english,779
6227,1,836.5,1430,Hyperion Solutions,2,1,1673,43,52.497,0.361,0.009,0.065,0.011,99.307,0.009,0.591,0.009,White,88.772,Male,None,7.992679,9.954735,-4.8831115,100,0,0,0,6.561,0.782,6.007,13.043,92.447,hispanic,778
594,1,2404,1430,Microsoft,3,1,7212,51,32.881,78.192,0.001,0.01,0.001,99.937,0.039,0.008,0.005,Black,0.006,Male,None,-2.84313,1.8269541,-1.3615513,0.001,0,99.999,0,0.056,14.726,0.74,2.747,45.209,european,777
5617,1,700,700,Axway,1,1,700,45,42.914,0.399,0.637,0.031,0.009,99.299,0.008,0.008,0.008,White,89.036,Male,None,0.6041217,-0.3934667,6.835549,0,0,100,0,8.816,3.982,0.605,32.575,85.358,celtic_english,776
7618,1,1553,884,Cushman & Wakefield,1,1,1553,33,63.109,0.09,0,0,0,100,0,0,0,White,79.487,Female,Normal,11.065436,-4.9533625,8.350692,0,0,99.999,0.001,1.782,2.144,14.015,10.344,95.592,celtic_english,775
6942,1,670,1430,Wipro e Peripherals Ltd (WeP),1,1,670,48,43.125,41.921,17.292,0.042,0.042,78.698,3.025,0.042,0.859,Black,10.075,Male,None,-3.6989,-9.657563,14.186904,81.305,18.618,0.051,0.026,12.177,1.246,16.2,5.487,56.352,south_asian,774
292,1,1461,1430,Deutsche Bank,1,1,1461,54,58.844,0.41,0.002,0,0,0.677,99.319,0,0,White,85.977,Female,None,2.745719,0.060382284,-8.122098,99.985,0,0.012,0.003,13.778,1.624,15.865,32.015,51.56,celtic_english,773
6109,1,337,1400,Apps2Eaze Tech India Pvt Ltd,1,1,337,32,54.223,99.67,1.213,0.132,0.876,0.348,5.157,0.132,92.142,White,0.006,Male,Normal,-3.5622346,-3.2733207,-3.262836,0.005,0.001,99.974,0.02,5.458,2.419,0.57,22.462,70.603,south_asian,772
10653,1,549,850,Société Générale,1,1,549,43,77.227,1.549,0.05,24.884,0.095,72.259,0.06,2.603,0.05,White,0.568,Male,None,-0.27563912,12.895999,-26.280138,0.002,0,99.998,0,94.816,26.984,0.152,19.606,67.307,muslim,771
284,1,1033,2468,Nets & Webs,1,1,1033,38,59.575,90.059,0.003,0.017,0.006,97.981,1.78,0.21,0.003,White,0.006,Male,None,-2.7968454,2.8540275,-2.8364563,99.942,0,0.058,0.001,0.352,1.598,83.549,1.115,69.501,celtic_english,770
3332,1,852,731,Wiliam,1,1,852,36,72.01,4.521,0.008,0.008,0.008,0.631,97.74,1.596,0.008,Asian,0.006,Female,None,-0.019918539,-7.088793,63.4372,0.001,0,0,99.999,15.24,98.396,2.832,25.639,3.338,south_asian,769
748,1,61,183,STEERING SISTEMI DIREZIONALI,1,1,61,44,66.392,0.278,0.101,60.183,0.733,16.856,15.973,4.378,1.776,White,90.408,Male,Normal,0.55967593,-7.150925,-5.9002476,0.301,0,99.689,0.01,1.254,2.473,27.596,3.29,8.217,european,768
4533,1,2436,1217,Microsoft,1,1,2436,41,64.227,0.364,0.828,0,0,0.032,99.14,0,0,White,90.538,Male,None,-2.8046575,-1.269807,-5.2676682,100,0,0,0,1.982,24.536,8.854,23.315,14.651,african,767
961,1,578.5,182,OFX,2,1,1157,42,78.41,1.097,0,0,0,99.999,0,0,0,White,57.95,Male,None,5.1537013,-9.188995,14.429798,0,0,99.996,0.004,1.211,3.831,26.883,7.464,97.946,celtic_english,766
5191,2,959,122,Yahoo! Inc.,2,1,1918,38,56.636,0.409,0.004,0.002,0.002,2.705,97.097,0.04,0.151,Asian,92.486,Male,Normal,-8.438257,-2.8407075,0.52296364,99.998,0,0.001,0.001,1.848,10.147,0.59,39.622,23.186,east_asian,765
2665,2,1795,3591,Aspen Technology,1,1,1795,52,67.854,83.977,0.055,0.213,0.698,0.018,98.827,0.15,0.038,White,0.006,Male,Normal,-1.1589029,-26.538939,-24.683,6.033,67.62,23.649,2.698,23.504,1.994,20.716,5.805,2.286,celtic_english,764
10602,1,945,517,EBSCO Information Services,1,1,945,54,75.152,0.328,0,0.001,0.007,99.99,0,0,0.002,White,42.199,Female,None,19.28624,-0.7610154,-12.628012,0,0,100,0,11.023,5.661,33.573,5.878,98.857,hispanic,763
844,1,396,760,GRIC Communications,1,1,396,27,61.958,0.63,0,0,0,97.004,2.882,0,0.113,Asian,81.812,Male,Normal,6.7992916,-2.082174,8.858926,100,0,0,0,3.896,4.265,17.566,2.941,35.286,east_asian,762
2897,1,395,761,Columbus A/S,1,1,395,48,37.484,1.051,0.007,0.548,0.928,98.094,0.007,0.319,0.097,White,72.539,Male,None,1.0348343,-12.113527,12.38829,0,0,100,0,2.95,1.413,15.252,22.032,98.216,hispanic,761
2832,3,942,2860,SAP,1,1,942,37,56.461,0.357,0,0,0,100,0,0,0,Asian,94.384,Female,Normal,-1.7711285,3.8335836,0.6190695,0,0,100,0,4.14,1.311,6.295,19.869,77.2,east_asian,760
10034,1,198,91,AIESEC,2,1,396,26,72.757,2.608,0.025,0.037,0.025,93.686,4.229,1.833,0.165,White,80.626,Male,None,8.459214,11.0687065,-8.361865,77.126,0.276,22.547,0.051,2.959,1.729,65.968,2.747,35.688,hispanic,759
5498,6,2267.5,6543,Cuscal Limited,2,1,4535,52,38.991,0.237,0.008,0,0,99.991,0,0,0,White,78.157,Female,None,4.5229416,38.955276,-10.638434,0.001,0,99.999,0,63.854,3.094,0.851,85.422,98.325,hispanic,758
27433,1,1218,2008,EDS Group,1,1,1218,51,70.829,0.357,0,0.006,0,99.994,0,0,0,White,93.083,Male,None,2.276308,-1.3137959,-2.67934,0,0,100,0,10.237,9.911,1.128,13.053,96.123,celtic_english,757
106,1,1430,1064,Norton Rose Fulbright,1,1,1430,54,50.967,8.214,0.002,0.005,0,99.94,0.052,0,0,White,73.749,Male,None,-3.7687557,3.2871,-10.41412,0.009,0,99.991,0,2.957,5.913,2.389,2.859,91.815,celtic_english,756
1098,1,0,1552,"Wall Street 101, Bentley College Summer Program",1,1,0,40,58.667,0.77,0.001,0,0.001,99.996,0,0,0.001,White,89.912,Female,None,12.562417,-12.623631,-0.4846642,0,0,100,0,0.845,2.662,68.893,6.621,99.272,celtic_english,755
14803,1,867,122,PT. Strategic Partner Solution,2,1,1734,35,55.282,1.327,0,0.012,0,99.981,0.001,0,0.004,Asian,85.353,Male,Normal,2.4491172,7.8442245,-8.266106,0,0,100,0,0.695,1.224,34.81,11.973,97.874,east_asian,754
16137,1,183,1339,Vision Critical,1,1,183,60,62.335,0.361,0.003,0.126,0.071,99.64,0.003,0.011,0.147,White,82.311,Female,None,8.486862,0.58282554,-8.204342,0,0,100,0,1.61,3.275,74.004,5.649,80.997,celtic_english,753
1461,1,92,184,Foster Wheeler,1,1,92,34,55.912,94.33,0,0.001,0.001,99.998,0,0,0,White,0.006,Female,None,8.227432,-2.408293,3.5528219,0,0,100,0,3.134,4.006,62.668,1.613,92.395,celtic_english,752
18917,1,1005,669,Beihang University,1,1,1005,33,46.264,86.175,0.013,0.009,0.009,13.982,85.968,0.009,0.01,Asian,0.006,Male,Normal,-2.3936703,19.576023,-10.255966,99.97,0,0.03,0,1.63,58.999,1.465,24.193,38.188,east_asian,751
1194,1,761,730,Capgemini,1,1,761,45,54.191,0.355,0.434,0.146,31.315,0.146,43.865,19.497,4.597,White,58.053,Male,Normal,-3.2886217,-5.5878305,14.74548,100,0,0,0,15.609,12,1.071,56.321,5.442,south_asian,750
1961,1,1156,486,50 Percent Grey,1,1,1156,53,64.784,2.486,0,0,0,100,0,0,0,White,45.394,Female,None,-5.9037533,5.335827,-15.94707,0,0,100,0,6.232,2.414,6.394,30.104,96.223,european,749
4754,1,2040,1096,EY,1,1,2040,34,77.328,0.523,0,0,0,17.756,82.243,0,0,White,92.262,Male,None,8.086358,0.40322992,1.0772284,99.998,0,0.002,0,45.035,2.487,4.965,2.99,30.683,hispanic,748
1372,1,122,61,Team Indus,1,1,122,23,81.193,1.059,2.135,0.095,0.046,4.016,93.204,0.441,0.063,Asian,0.006,Male,None,2.0565715,9.756209,-49.846474,99.966,0.003,0,0.031,7.909,5.842,14.528,4.713,12.308,south_asian,747
6503,1,1218,1155,Info Quest Technologies,1,1,1218,46,78.666,34.138,0.011,0.008,0.008,0.075,99.741,0.074,0.082,White,22.567,Male,None,6.0476975,-1.6459942,13.550843,99.982,0,0,0.018,12.08,1.322,3.795,4.169,17.665,greek,746
5437,1,2130,212,Salis IT Services,1,1,2130,31,48.258,0.195,0.002,0.044,0.003,99.803,0.144,0.002,0.003,White,90.566,Male,Normal,-1.087518,2.3426197,-5.692248,99.865,0,0.001,0.134,1.724,3.242,57.042,1.312,58.529,muslim,745
15480,1,730,577,ProClarity,1,1,730,45,60.876,1.202,0.233,93.251,0.167,1.973,0.167,4.044,0.167,White,0.006,Male,Normal,13.9018,-2.4162946,-30.222767,0.594,0,58.289,41.117,5.372,9.383,9.838,24.956,45.21,european,744
4180,1,1384,3256,Microsoft,2,1,2768,49,39.994,0.743,0,0.004,0,99.996,0,0,0,White,93.676,Male,Normal,-1.7344112,9.18648,1.7926224,0,0,100,0,0.229,1.422,0.444,12.188,97.84,celtic_english,743
3594,1,1003,366,Merrill Lynch,1,1,1003,54,51.927,0.506,0,0.013,0,99.985,0,0.001,0,White,42.249,Male,None,-5.586464,0.28840548,-16.614264,0.013,0,99.987,0,10.14,55.506,5.87,12.481,85.602,celtic_english,742
2850,1,912,2830,DLA Piper,1,1,912,48,49.793,0.358,0.002,0.004,0.015,99.977,0.001,0.001,0.001,White,90.232,Female,None,4.3664074,-5.5077295,5.079712,0.001,0,99.999,0,88.014,3.196,1.394,90.444,93.826,european,741
4614,1,152,214,Pronet Systems Limited,1,1,152,45,50.839,24.585,0.001,0.144,0.001,0.006,99.724,0.001,0.122,Black,79.667,Male,Normal,0.7495415,-0.3918394,-2.4752784,99.998,0,0,0.002,11.295,6.993,2.427,15.324,7.129,south_asian,740
2651,1,92,31,Warner Home Video,1,1,92,43,57.768,0.926,0.001,0.001,0.001,0.018,99.96,0.004,0.016,White,84.497,Male,None,6.0677304,-4.313703,7.898796,100,0,0,0,5.797,0.856,47.811,0.701,3.466,hispanic,739
12089,1,334,1155,Google,1,1,334,34,56.552,29.153,0.011,0.002,0.001,0.808,99.176,0.001,0.001,Asian,0.006,Male,Normal,2.77991,5.3168693,-29.31707,94.911,0,0,5.089,6.787,7.386,3.726,1.267,12.586,south_asian,738
5087,1,151,1369,Studio Archetype,1,1,151,40,63.096,0.289,0.049,0.619,12.631,0.146,19.283,0.032,67.24,White,93.462,Male,None,0.9697733,-6.4510283,2.5441566,88.902,0.005,0.099,10.993,53.25,5.166,18.829,44.607,6.341,celtic_english,737
1559,1,638,640,Microsoft,1,1,638,31,59.983,3.834,1.48,0.086,0.222,11.345,86.689,0.086,0.093,White,0.006,Male,Normal,21.620377,15.730651,-29.455265,0,0.001,0,99.999,25.146,6.995,25.757,3.963,62.694,east_asian,736
2647,4,395,5266,T-Mobile,1,1,395,63,49.631,95.63,0,0.289,0,99.686,0,0,0.024,White,0.006,Male,None,1.5257192,-0.411459,3.7260752,0.04,0,89.455,10.505,2.254,19.183,0.421,9.439,97.689,celtic_english,735
230,1,274,1126,"Keeping Tranditions, Inc.",1,1,274,47,72.365,1.421,1.722,0.007,0.247,97.191,0.005,0.822,0.005,White,89.518,Female,None,6.272051,6.4148564,4.68459,0,0,100,0,3.493,3.221,36.073,4.248,78.535,european,734
7216,1,882,183,Informix Software,1,1,882,47,55.353,0.939,0.092,2.372,0.007,97.467,0.003,0.003,0.055,Asian,93.628,Female,None,3.752051,6.2329063,-1.0121673,0,0,100,0,10.772,14.834,17.989,8.85,98.818,east_asian,733
3117,1,92,2922,SAP,1,1,92,43,45.864,7.833,39.81,0.155,1.337,58.63,0.023,0.023,0.023,White,72.504,Male,None,7.2850294,-4.55014,10.054408,0.003,0,99.997,0,3.528,1.49,6.709,48.115,55.598,african,732
785,1,1492,1004,Dell EMC,1,1,1492,44,39.007,0.403,0.776,0.017,0.017,30.96,66.058,0.017,2.156,White,93.306,Male,None,5.6489077,1.8349509,0.89146686,0.287,0,99.323,0.39,2.621,1.905,8.241,5.539,45.905,hispanic,731
1316,1,1065,1065,Winston & Strawn LLP,1,1,1065,41,52.833,1.117,0,0,0,99.891,0.096,0.011,0,White,93.468,Male,None,1.8005002,-2.832721,1.9575032,100,0,0,0,2.139,2.233,45.498,4.593,43.91,european,730
2858,1,640,1155,Imaging the South,1,1,640,40,66.648,0.315,98.167,0.59,0.075,0.044,1.092,0.014,0.018,White,85.621,Male,Normal,1.8076147,-7.1676087,8.483096,100,0,0,0,4.849,4.296,50.74,2.427,3.606,celtic_english,729
437,1,31,92,Registro civil Torrejon de Ardoz,1,1,31,43,48.531,0.222,0,0.024,0,99.976,0,0,0,White,86.639,Female,None,4.733066,-6.6220407,7.378621,0,0,99.998,0.001,51.187,7.459,6.088,6.104,94.482,hispanic,728
12065,1,427,1552,"Skysoft Portugal, S.A.",1,1,427,41,61.749,16.629,14.736,0.293,0.89,1.331,81.2,0.293,1.258,Asian,7.467,Male,Dark,-4.4006658,16.544935,21.235373,100,0,0,0,29.111,6.185,2.176,26.099,9.195,hispanic,727
6959,1,1065,1065,FlashNet,1,1,1065,48,55.551,3.612,0.018,0.008,0.001,0.004,99.965,0.001,0.003,White,0.006,Male,None,-9.954875,20.122868,-29.22583,0.155,0.001,0.074,99.771,0.851,95.455,1.898,0.855,9.016,celtic_english,726
13328,1,396,427,Microsoft Advertising,1,1,396,43,46.321,0.368,0,0,0,99.979,0.019,0,0.001,White,91.176,Female,None,4.9205146,-3.6334903,4.027584,100,0,0,0,80.29,13.195,0.749,89.68,86.496,celtic_english,725
3573,1,2344,424,Comparex India Pvt Limited,2,1,4688,37,59.947,1.751,0.006,0.006,0.401,86.444,13.085,0.052,0.006,White,89.087,Male,None,2.0852182,4.1710243,-6.1549077,100,0,0,0,26.844,87.663,1.743,19.948,38.189,south_asian,724
10533,1,1065,975,Australian Centre for Languages,1,1,1065,49,51.663,0.726,0.001,0.001,0.206,99.733,0.001,0.057,0.002,White,92.111,Female,None,4.3390245,-2.409233,-3.0925207,0,0,100,0,94.939,8.755,2.011,99.033,98.25,celtic_english,723
14259,1,1064,1430,Hall Chadwick,1,1,1064,47,75.623,0.363,0.003,8.909,0.195,90.775,0.044,0.07,0.003,White,66.905,Male,None,8.619545,-5.777575,12.350157,0,0,100,0,1.046,4.051,57.034,1.069,64.419,south_asian,722
15335,1,182,183,Caltex Australia,1,1,182,34,83.917,0.868,0.001,2.854,0.045,97.093,0.001,0.004,0.001,White,89.308,Male,None,-4.9596744,-2.9533992,5.4745092,0,0,100,0,1.751,1.776,72,2.401,96.041,south_asian,721
4710,1,2953,2404,Fontware Ltd,1,1,2953,42,43.597,0.041,0,0,0,99.952,0,0,0.046,White,62.354,Male,Normal,11.117007,-4.942722,12.604878,0,0,100,0,10.873,1.829,22.977,12.314,99.888,celtic_english,720
2457,2,4748,4018,Cisco,1,1,4748,49,49.89,1.381,0.003,0.004,0.313,99.638,0.037,0.003,0.003,White,88.503,Male,None,5.322447,-3.5689347,5.790597,0.004,0.018,0.285,99.693,62.353,81.968,0.181,6.234,87.993,muslim,719
6808,1,488,304,PwC,1,1,488,52,57.024,32.263,0.082,0.004,0.109,99.747,0.033,0.022,0.004,White,24.926,Male,None,1.3727288,-10.461182,14.291188,0.292,0,99.708,0,5.252,7.622,22.727,3.883,78.888,celtic_english,718
4183,1,1430,1064,Optimation Group,1,1,1430,56,41.559,0.417,0.008,0.002,0.002,99.589,0.316,0.049,0.034,White,91.653,Female,None,3.6697338,-2.6640136,3.9501946,98.909,0,0.255,0.836,1.801,3.717,21.34,33.765,44.961,celtic_english,717
11199,1,1127,1795,Microsoft,1,1,1127,55,39.847,1.209,0,0,0,100,0,0,0,White,59.87,Male,None,-3.5996923,-3.425908,14.327055,1.748,0,98.246,0.005,0.656,1.298,51.939,1.025,98.671,celtic_english,716
4703,2,365,2192,Ajilon,1,1,365,28,55.268,0.469,0,0.381,0.033,99.58,0.004,0,0,White,51.33,Male,None,-2.5163467,-8.444347,15.756051,0,0,100,0,4.278,0.967,3.731,8.361,88.04,celtic_english,715
5219,1,1219,1216,The Moult Agency (formerly Cohn & Wells Australia),1,1,1219,54,60.071,0.28,0.001,0.001,0.017,99.972,0.001,0.008,0.001,White,90.76,Female,None,6.6631713,-3.5394616,-3.7740507,0,0,100,0,0.698,45.146,12.812,34.439,99.54,celtic_english,714
1308,1,476.3333,427,Microsoft,3,1,1429,22,57.073,1.146,0.001,0,0,0.005,99.989,0.005,0,Asian,73.96,Male,None,7.017759,5.5176187,-11.056357,0.434,0,99.566,0,9.048,3.131,17.287,8.919,18.086,east_asian,713
789,1,700,519,Synovate,1,1,700,30,63.781,0.629,0.733,0.504,0.072,92.99,1.392,4.086,0.223,Asian,92.21,Female,None,8.980122,0.23170754,0.46333098,99.881,0,0.119,0,3.913,8.196,48.108,8.524,48.725,celtic_english,712
13449,1,228.5,426,Intel Corporation,2,1,457,20,69.384,3.202,0,0.001,0,99.997,0.001,0,0,White,93.24,Male,None,3.7653277,1.957749,0.6275526,0.118,0,99.881,0.001,1.485,1.618,14.731,2.984,90.511,european,711
9996,1,1095,547,Max Ateev Ltd.,1,1,1095,45,57.399,0.328,0.023,0.026,0.023,17.055,81.861,0.989,0.023,White,88.948,Male,None,-4.683972,-6.751404,5.9691815,99.998,0,0.002,0,69.02,3.278,0.515,6.587,5.494,south_asian,710
2075,1,123,366,Hewlett Packard Enterprise,1,1,123,39,61.575,3.638,1.606,8.227,1.099,40.922,46.877,1.098,0.17,White,89.202,Male,None,0.5930414,7.0725527,-5.848062,99.996,0,0.003,0,3.089,4.275,43.192,1.938,15.014,south_asian,709
2020,1,427,396,Nielsen,1,1,427,30,57.427,1.757,0,0.006,0,99.994,0,0,0,White,90.613,Male,None,0.9597892,1.5350521,-5.231072,0,0,100,0,6.108,24.237,0.484,7.452,93.621,european,708
18672,1,823,1946,Triadic Integration Ltd.,1,1,823,46,45.321,0.417,2.147,0.032,0.096,0.003,97.529,0.19,0.003,White,94.573,Male,Normal,-1.948635,-4.858966,0.099196546,100,0,0,0,4.076,9.771,2.81,7.397,2.474,european,707
2039,1,31,214,Microsoft,1,1,31,28,63.444,0.089,0.001,0.001,0.001,96.15,3.723,0.001,0.122,Asian,47.737,Female,Normal,10.687048,4.870537,15.068517,0,0,100,0,6.34,56.826,2.363,49.811,36.776,hispanic,706
9085,1,426,153,Zurich Insurance Company Ltd,1,1,426,33,57.202,0.132,0.065,1.131,23.359,72.321,0.065,0.065,2.995,White,68.251,Female,Normal,1.2108917,1.7323061,13.344039,0.094,0,99.906,0,13.204,6.219,8.799,46.72,74.114,celtic_english,705
2241,2,1155,1370,IBM,1,1,1155,30,44.617,0.448,0,0,0,99.999,0.001,0,0,Black,92.621,Male,None,1.8313546,-3.2429185,3.3898962,0,0,100,0,6.022,7.264,4.564,10.214,93.878,celtic_english,704
388,1,1369,335,The Austin Chronicle,1,1,1369,36,61.176,1.151,0.082,0.16,7.553,90.142,0.512,1.355,0.195,White,92.088,Male,None,0.3689967,-1.4807636,4.136181,34.39,9.499,13.595,42.516,91.497,8.266,0.867,88.06,92.44,east_asian,703
3203,1,3775,1613,Capgemini,1,1,3775,53,56.148,0.213,0.001,0.001,0.007,99.983,0.005,0.001,0.002,White,88.256,Female,None,8.086332,0.061899066,-5.264695,0,0,99.999,0,2.47,2.753,28.417,9.718,92.375,hispanic,702
14549,1,457,2860,Institution of Engineering and Technology (IET),1,1,457,53,61.024,1.089,0.001,0.003,0.001,99.82,0.171,0.002,0.003,White,91.245,Male,None,8.910304,1.7786694,-1.7081406,0.067,0,99.933,0,0.241,3.342,18.874,3.952,51.921,jewish,701
2170,1,456,365,NIIT Limited,1,1,456,60,59.751,1.82,0,0.126,0.004,0.001,99.868,0,0,White,92.151,Male,None,0.5132306,-2.9974303,3.8093333,99.982,0,0.004,0.014,47.033,8.667,14.878,11.466,0.802,south_asian,700
10390,1,1277,578,Nine Entertainment Co.,1,1,1277,41,71.29,0.839,0,0,0,99.979,0.018,0,0.002,Asian,80.971,Male,None,4.5813165,14.956219,-9.649229,0,0,100,0,2.373,5.32,48.887,4.914,75.007,hispanic,699
12598,1,1065,92,Flynet,1,1,1065,45,52.796,93.056,0.243,0.502,0.05,99.158,0.034,0.007,0.006,White,0.006,Female,None,-8.210356,0.20941615,37.38833,0,0,100,0,16.351,25.387,0.824,40.785,13.602,south_asian,698
1999,1,1461,1096,Avanade,1,1,1461,47,54.58,0.288,0.018,0.029,0.018,72.591,26.343,0.018,0.983,Asian,92.555,Male,Normal,5.9677405,-3.251504,1.968744,0,0,100,0,9.987,3.41,5.533,2.787,70.751,east_asian,697
5362,1,92,60,IBEX | Global Pakistan,1,1,92,33,65.423,0.973,0,0.045,0.001,99.953,0,0,0,Black,85.939,Male,None,7.2075667,-2.6590178,6.822798,0,0,100,0,6.524,5.583,4.117,7.827,88.871,muslim,696
5889,1,1705,1065,GE,1,1,1705,46,52.474,0.268,0,0,0.001,99.916,0.06,0.02,0.002,Asian,92.87,Male,None,1.7905272,0.014998738,-3.1481655,0,0,100,0,1.695,2.937,23.128,3.35,79.679,celtic_english,695
1362,1,426,61,Demo Plus,1,1,426,34,73.765,0.103,0,0,0,100,0,0,0,Asian,78.612,Female,None,5.9908414,-4.0749593,10.22507,0,0,100,0,2.278,3.611,13.396,6.775,99.277,hispanic,694
